source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0006924,activation-induced cell death of T cells,0.03416213878462117,True,"""A T cell apoptotic process that occurs towards the end of the expansion phase following the initial activation of mature T cells by antigen and is triggered by T cell receptor stimulation and signals transmitted via various surface-expressed members of the TNF receptor family such as Fas ligand, Fas, and TNF and the p55 and p75 TNF receptors."" [GOC:add, GOC:mtg_apoptosis, ISBN:0781765196, PMID:12414721, PMID:12752672]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0043029', 'GO:0070231']"
GO:BP,GO:1904383,response to sodium phosphate,0.03416213878462117,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sodium phosphate stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:24625659]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,['GO:1902074']
GO:BP,GO:0032351,negative regulation of hormone metabolic process,0.03416213878462117,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving any hormone."" [GOC:mah]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0009892', 'GO:0032350', 'GO:0042445']"
GO:BP,GO:0031652,positive regulation of heat generation,0.03416213878462117,True,"""Any process that activates or increases the rate or extent of heat generation."" [GOC:dph, GOC:mah, GOC:tb]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0031649', 'GO:0031650', 'GO:0051240']"
GO:BP,GO:0033212,iron import into cell,0.03416213878462117,True,"""The directed movement of iron ions from outside of a cell into the cytoplasmic compartment. This may occur via transport across the plasma membrane or via endocytosis."" [PMID:18622392, PMID:23192658, Wikipedia:Human_iron_metabolism]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0006826', 'GO:0006879', 'GO:0051649']"
GO:BP,GO:0120162,positive regulation of cold-induced thermogenesis,0.03416213878462117,True,"""Any process that activates or increases the frequency, rate or extent of cold-induced thermogenesis."" [PMID:27876809]",101,959,11,20972,0.011470281543274244,0.10891089108910891,query_1,"['GO:0051240', 'GO:0106106', 'GO:0120161']"
GO:BP,GO:0032873,negative regulation of stress-activated MAPK cascade,0.03416213878462117,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction mediated by the stress-activated MAPK cascade."" [GOC:mah]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0032872', 'GO:0043409', 'GO:0051403', 'GO:0070303']"
GO:BP,GO:0044597,daunorubicin metabolic process,0.03416213878462117,True,"""The chemical reactions and pathways involving daunorubicin, a chemotherapeutic of the anthracycline family that is given as a treatment for some types of cancer."" [PMID:20837989]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0016137', 'GO:0030638', 'GO:0042180']"
GO:BP,GO:0042113,B cell activation,0.03416213878462117,True,"""The change in morphology and behavior of a mature or immature B cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]",286,959,23,20972,0.023983315954118872,0.08041958041958042,query_1,['GO:0046649']
GO:BP,GO:0014866,skeletal myofibril assembly,0.03416213878462117,True,"""The process whose specific outcome is the progression of the skeletal myofibril over time, from its formation to the mature structure. A skeletal myofibril is a myofibril specific to skeletal muscle cells."" [GOC:ef, GOC:mtg_muscle]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,['GO:0030239']
GO:BP,GO:0000041,transition metal ion transport,0.03416213878462117,True,"""The directed movement of transition metal ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",101,959,11,20972,0.011470281543274244,0.10891089108910891,query_1,['GO:0030001']
GO:BP,GO:0006547,L-histidine metabolic process,0.03416213878462117,True,"""The chemical reactions and pathways involving L-histidine, 2-amino-3-(1H-imidazol-4-yl)propanoic acid."" [GOC:go_curators]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0009072', 'GO:0052803', 'GO:0170033', 'GO:0170039']"
GO:BP,GO:1901724,positive regulation of cell proliferation involved in kidney development,0.03416213878462117,True,"""Any process that activates or increases the frequency, rate or extent of cell proliferation involved in kidney development."" [GOC:TermGenie, PMID:18182616]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0008284', 'GO:0072111']"
GO:BP,GO:0008315,G2/MI transition of meiotic cell cycle,0.03416213878462117,True,"""The cell cycle process in which a cell progresses from meiotic G2 phase to M phase of meiosis I."" [PMID:15084480]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0044771', 'GO:0044839', 'GO:0061982']"
GO:BP,GO:2000826,regulation of heart morphogenesis,0.03416213878462117,True,"""Any process that modulates the frequency, rate or extent of heart morphogenesis."" [GOC:BHF]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0003007', 'GO:2000027']"
GO:BP,GO:0062043,positive regulation of cardiac epithelial to mesenchymal transition,0.03416213878462117,True,"""Any process that starts or increases the rate, frequency or extent of cardiac epithelial to mesenchymal transition, a transition where a cardiac epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell."" [GOC:BHF, GOC:rph, PMID:20951801]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0010718', 'GO:0060317', 'GO:0062042']"
GO:BP,GO:0060426,lung vasculature development,0.03416213878462117,True,"""The biological process whose specific outcome is the progression of a lung vasculature from an initial condition to its mature state. This process begins with the formation of the lung vasculature and ends with the mature structure. The lung vasculature is composed of the tubule structures that carry blood or lymph in the lungs."" [GOC:dph, GOC:mtg_lung]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0001944', 'GO:0030324']"
GO:BP,GO:2000242,negative regulation of reproductive process,0.03416213878462117,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of reproductive process."" [GOC:mah]",74,959,9,20972,0.009384775808133473,0.12162162162162163,query_1,"['GO:0022414', 'GO:0048519', 'GO:2000241']"
GO:BP,GO:0006692,prostanoid metabolic process,0.03438765942622085,True,"""The chemical reactions and pathways involving prostanoids, any compound based on or derived from the prostanoate structure."" [ISBN:0198506732]",49,959,7,20972,0.0072992700729927005,0.14285714285714285,query_1,"['GO:0006690', 'GO:0033559']"
GO:BP,GO:0048546,digestive tract morphogenesis,0.03438765942622085,True,"""The process in which the anatomical structures of the digestive tract are generated and organized. The digestive tract is the anatomical structure through which food passes and is processed."" [GOC:dph, GOC:go_curators, PMID:12618131]",49,959,7,20972,0.0072992700729927005,0.14285714285714285,query_1,"['GO:0035239', 'GO:0048565']"
GO:BP,GO:1904645,response to amyloid-beta,0.03438765942622085,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a amyloid-beta stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:23555824]",49,959,7,20972,0.0072992700729927005,0.14285714285714285,query_1,"['GO:1901698', 'GO:1901700']"
GO:BP,GO:1903522,regulation of blood circulation,0.03459781869569042,True,"""Any process that modulates the frequency, rate or extent of blood circulation."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:10659969]",254,959,21,20972,0.021897810218978103,0.08267716535433071,query_1,"['GO:0008015', 'GO:0044057']"
GO:BP,GO:0042593,glucose homeostasis,0.03459781869569042,True,"""Any process involved in the maintenance of an internal steady state of glucose within an organism or cell."" [GOC:go_curators]",254,959,21,20972,0.021897810218978103,0.08267716535433071,query_1,['GO:0033500']
GO:BP,GO:0060041,retina development in camera-type eye,0.03459781869569042,True,"""The process whose specific outcome is the progression of the retina over time, from its formation to the mature structure. The retina is the innermost layer or coating at the back of the eyeball, which is sensitive to light and in which the optic nerve terminates."" [GOC:bf, GOC:dph, ISBN:0815340729]",175,959,16,20972,0.016684045881126174,0.09142857142857143,query_1,"['GO:0043010', 'GO:0048856']"
GO:BP,GO:0097237,cellular response to toxic substance,0.03459781869569042,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:pr]",130,959,13,20972,0.013555787278415016,0.1,query_1,"['GO:0009636', 'GO:0070887']"
REAC,REAC:R-HSA-416482,G alpha (12/13) signalling events,0.03503003822703343,True,G alpha (12/13) signalling events,80,648,13,11056,0.020061728395061727,0.1625,query_1,['REAC:R-HSA-388396']
REAC,REAC:R-HSA-991365,Activation of GABAB receptors,0.03503003822703343,True,Activation of GABAB receptors,43,648,9,11056,0.013888888888888888,0.20930232558139536,query_1,['REAC:R-HSA-977444']
REAC,REAC:R-HSA-977444,GABA B receptor activation,0.03503003822703343,True,GABA B receptor activation,43,648,9,11056,0.013888888888888888,0.20930232558139536,query_1,['REAC:R-HSA-977443']
GO:BP,GO:0001909,leukocyte mediated cytotoxicity,0.035076652651017344,True,"""The directed killing of a target cell by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:11911826]",145,959,14,20972,0.014598540145985401,0.09655172413793103,query_1,"['GO:0001906', 'GO:0002443']"
GO:BP,GO:0071624,positive regulation of granulocyte chemotaxis,0.0358897196894145,True,"""Any process that increases the rate, frequency or extent of granulocyte chemotaxis. Granulocyte chemotaxis is the movement of a granulocyte in response to an external stimulus."" [GOC:mah]",27,959,5,20972,0.005213764337851929,0.18518518518518517,query_1,"['GO:0002690', 'GO:0071621', 'GO:0071622']"
GO:BP,GO:0060343,trabecula formation,0.0358897196894145,True,"""The process of creating a trabecula in an organ. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue."" [GOC:dph]",27,959,5,20972,0.005213764337851929,0.18518518518518517,query_1,"['GO:0009887', 'GO:0048646', 'GO:0061383']"
GO:BP,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,0.0358897196894145,True,"""Any signaling pathway that activates or increases the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle."" [GOC:dph, GOC:mtg_cell_cycle, GOC:tb]",27,959,5,20972,0.005213764337851929,0.18518518518518517,query_1,"['GO:0000086', 'GO:0010389', 'GO:1901992', 'GO:1902751']"
GO:BP,GO:0045662,negative regulation of myoblast differentiation,0.0358897196894145,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of myoblast differentiation. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers."" [CL:0000056, GOC:go_curators, GOC:mtg_muscle]",27,959,5,20972,0.005213764337851929,0.18518518518518517,query_1,"['GO:0045445', 'GO:0045596', 'GO:0045661']"
GO:BP,GO:0002066,columnar/cuboidal epithelial cell development,0.0358897196894145,True,"""The process whose specific outcome is the progression of a columnar/cuboidal epithelial cell over time, from its formation to the mature structure. A columnar/cuboidal epithelial cell is a cell usually found in a two dimensional sheet with a free surface. Columnar/cuboidal epithelial cells take on the shape of a column or cube."" [GOC:dph]",27,959,5,20972,0.005213764337851929,0.18518518518518517,query_1,"['GO:0002064', 'GO:0002065']"
