source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0031214,biomineral tissue development,0.03703676385975722,True,"""Formation of hard tissues that consist mainly of inorganic compounds, and also contain a small amounts of organic matrices that are believed to play important roles in their formation."" [PMID:15132736]",178,520,11,20972,0.021153846153846155,0.06179775280898876,query_1,"['GO:0009888', 'GO:0048513']"
GO:BP,GO:0044281,small molecule metabolic process,0.0372925637168126,True,"""The chemical reactions and pathways involving small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",1694,520,59,20972,0.11346153846153846,0.03482880755608028,query_1,['GO:0008152']
GO:BP,GO:0010324,membrane invagination,0.0372925637168126,True,"""The infolding of a membrane."" [GOC:tb]",64,520,6,20972,0.011538461538461539,0.09375,query_1,['GO:0061024']
GO:BP,GO:0010975,regulation of neuron projection development,0.03760862732455879,True,"""Any process that modulates the rate, frequency or extent of neuron projection development. Neuron projection development is the process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:dph, GOC:tb]",426,520,20,20972,0.038461538461538464,0.046948356807511735,query_1,"['GO:0031175', 'GO:0120035']"
GO:BP,GO:0008016,regulation of heart contraction,0.03760862732455879,True,"""Any process that modulates the frequency, rate or extent of heart contraction. Heart contraction is the process in which the heart decreases in volume in a characteristic way to propel blood through the body."" [GOC:dph, GOC:go_curators, GOC:tb]",204,520,12,20972,0.023076923076923078,0.058823529411764705,query_1,"['GO:0060047', 'GO:1903522']"
GO:BP,GO:0071345,cellular response to cytokine stimulus,0.03797244584175702,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",891,520,35,20972,0.0673076923076923,0.03928170594837262,query_1,['GO:0034097']
GO:BP,GO:0098655,monoatomic cation transmembrane transport,0.038055214579633685,True,"""The process in which a monoatomic cation is transported across a membrane. Monatomic cations (also called simple cations) are positively charged ions consisting of exactly one atom."" [GOC:dos, GOC:vw]",859,520,34,20972,0.06538461538461539,0.03958090803259604,query_1,"['GO:0006812', 'GO:0034220']"
GO:BP,GO:0010717,regulation of epithelial to mesenchymal transition,0.038079107194964504,True,"""Any process that modulates the rate, frequency, or extent of epithelial to mesenchymal transition. Epithelial to mesenchymal transition where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell."" [GOC:BHF, GOC:dph, GOC:tb]",107,520,8,20972,0.015384615384615385,0.07476635514018691,query_1,"['GO:0001837', 'GO:0045595']"
GO:BP,GO:0010595,positive regulation of endothelial cell migration,0.038079107194964504,True,"""Any process that increases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:BHF, GOC:dph, GOC:tb]",107,520,8,20972,0.015384615384615385,0.07476635514018691,query_1,"['GO:0010594', 'GO:0030335', 'GO:0043542']"
GO:BP,GO:0048008,platelet-derived growth factor receptor signaling pathway,0.038079107194964504,True,"""The series of molecular signals initiated by a ligand binding to a platelet-derived growth factor receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]",107,520,8,20972,0.015384615384615385,0.07476635514018691,query_1,['GO:0007169']
GO:BP,GO:0001763,morphogenesis of a branching structure,0.03877604600829368,True,"""The process in which the anatomical structures of branches are generated and organized. A branch is a division or offshoot from a main stem. Examples in animals would include blood vessels, nerves, lymphatics and other endothelial or epithelial tubes."" [ISBN:0721662544]",205,520,12,20972,0.023076923076923078,0.05853658536585366,query_1,"['GO:0009653', 'GO:0032501']"
GO:BP,GO:1904062,regulation of monoatomic cation transmembrane transport,0.03877604600829368,True,"""Any process that modulates the frequency, rate or extent of cation transmembrane transport."" [GO_REF:0000058, GOC:TermGenie, PMID:15304482]",258,520,14,20972,0.026923076923076925,0.05426356589147287,query_1,"['GO:0034765', 'GO:0098655']"
GO:BP,GO:0090330,regulation of platelet aggregation,0.03965067259221066,True,"""Any process that modulates the rate, frequency or extent of platelet aggregation. Platelet aggregation is the adhesion of one platelet to one or more other platelets via adhesion molecules."" [GOC:dph, GOC:tb]",29,520,4,20972,0.007692307692307693,0.13793103448275862,query_1,"['GO:0010543', 'GO:0034110', 'GO:0070527']"
GO:BP,GO:0010959,regulation of metal ion transport,0.03965067259221066,True,"""Any process that modulates the frequency, rate, or extent of metal ion transport. Metal ion transport is the directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph, GOC:tb]",342,520,17,20972,0.032692307692307694,0.049707602339181284,query_1,"['GO:0030001', 'GO:0043269']"
GO:BP,GO:0150117,positive regulation of cell-substrate junction organization,0.03965067259221066,True,"""Any process that activates or increases the frequency, rate or extent of cell-substrate junction organization."" [GOC:aruk]",29,520,4,20972,0.007692307692307693,0.13793103448275862,query_1,"['GO:0051130', 'GO:0150115', 'GO:0150116']"
REAC,REAC:R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives,0.03991582500339751,True,Metabolism of carbohydrates and carbohydrate derivatives,279,322,18,11056,0.055900621118012424,0.06451612903225806,query_1,['REAC:R-HSA-1430728']
REAC,REAC:R-HSA-375165,NCAM signaling for neurite out-growth,0.04008707762607101,True,NCAM signaling for neurite out-growth,58,322,7,11056,0.021739130434782608,0.1206896551724138,query_1,['REAC:R-HSA-422475']
GO:BP,GO:0055012,ventricular cardiac muscle cell differentiation,0.040241529415311034,True,"""The process in which a relatively unspecialized cell acquires specialized features of a ventricular cardiac muscle cell. Cardiac muscle cells are striated muscle cells that are responsible for heart contraction. The ventricle is the part of the heart that pumps blood out of the organ."" [GOC:devbiol, GOC:mtg_heart]",15,520,3,20972,0.0057692307692307696,0.2,query_1,['GO:0055007']
GO:BP,GO:1901163,regulation of trophoblast cell migration,0.040241529415311034,True,"""Any process that modulates the frequency, rate or extent of trophoblast cell migration."" [GOC:BHF, GOC:TermGenie]",15,520,3,20972,0.0057692307692307696,0.2,query_1,"['GO:0030334', 'GO:0061450']"
GO:BP,GO:0046034,ATP metabolic process,0.04094848726986342,True,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",233,520,13,20972,0.025,0.055793991416309016,query_1,"['GO:0009150', 'GO:0009205']"
GO:BP,GO:0006941,striated muscle contraction,0.04094848726986342,True,"""A process in which force is generated within striated muscle tissue, resulting in the shortening of the muscle. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Striated muscle is a type of muscle in which the repeating units (sarcomeres) of the contractile myofibrils are arranged in registry throughout the cell, resulting in transverse or oblique striations observable at the level of the light microscope."" [GOC:jl, GOC:mtg_muscle, ISBN:0198506732]",181,520,11,20972,0.021153846153846155,0.06077348066298342,query_1,['GO:0006936']
GO:BP,GO:0002376,immune system process,0.04162680878264015,True,"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]",2913,520,93,20972,0.17884615384615385,0.03192584963954686,query_1,['GO:0008150']
GO:BP,GO:0007548,sex differentiation,0.04177516397163016,True,"""The establishment of the sex of an organism by physical differentiation."" [GOC:ai]",288,520,15,20972,0.028846153846153848,0.052083333333333336,query_1,['GO:0003006']
GO:BP,GO:1904016,response to Thyroglobulin triiodothyronine,0.04196577797912823,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a Thyroglobulin triiodothyronine stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:7531505]",5,520,2,20972,0.0038461538461538464,0.4,query_1,['GO:0042221']
GO:BP,GO:0097070,ductus arteriosus closure,0.04196577797912823,True,"""The morphogenesis process in which the ductus arteriosus changes to no longer permit blood flow after birth. The ductus arteriosus is the shunt between the aorta and the pulmonary artery which allows blood to bypass the fetus' lungs."" [GOC:hw]",5,520,2,20972,0.0038461538461538464,0.4,query_1,['GO:0048844']
GO:BP,GO:0051388,positive regulation of neurotrophin TRK receptor signaling pathway,0.04196577797912823,True,"""Any process that activates or increases the frequency, rate or extent of the neurotrophin TRK receptor signaling pathway."" [GOC:ai]",5,520,2,20972,0.0038461538461538464,0.4,query_1,"['GO:0009967', 'GO:0048011', 'GO:0051386']"
GO:BP,GO:2000741,positive regulation of mesenchymal stem cell differentiation,0.04196577797912823,True,"""Any process that activates or increases the frequency, rate or extent of mesenchymal stem cell differentiation."" [GOC:obol]",5,520,2,20972,0.0038461538461538464,0.4,query_1,"['GO:0072497', 'GO:2000738', 'GO:2000739']"
GO:BP,GO:2000138,positive regulation of cell proliferation involved in heart morphogenesis,0.04196577797912823,True,"""Any process that activates or increases the frequency, rate or extent of cell proliferation involved in heart morphogenesis."" [GOC:dph]",5,520,2,20972,0.0038461538461538464,0.4,query_1,"['GO:0008284', 'GO:0061323', 'GO:2000136']"
GO:BP,GO:1902219,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress,0.04196577797912823,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of intrinsic apoptotic signaling pathway in response to osmotic stress."" [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:14569084]",5,520,2,20972,0.0038461538461538464,0.4,query_1,"['GO:0008627', 'GO:1902218', 'GO:2001243']"
GO:BP,GO:0060023,soft palate development,0.04196577797912823,True,"""The biological process whose specific outcome is the progression of the soft palate from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. The soft palate is the posterior portion of the palate extending from the posterior edge of the hard palate."" [GOC:dph, ISBN:0721662544]",5,520,2,20972,0.0038461538461538464,0.4,query_1,"['GO:0048856', 'GO:0062009']"
GO:BP,GO:0046620,regulation of organ growth,0.042112583615457125,True,"""Any process that modulates the frequency, rate or extent of growth of an organ of an organism."" [GOC:bf, GOC:tb]",87,520,7,20972,0.013461538461538462,0.08045977011494253,query_1,"['GO:0035265', 'GO:0048638', 'GO:0051239']"
REAC,REAC:R-HSA-76005,Response to elevated platelet cytosolic Ca2+,0.042520698241378226,True,Response to elevated platelet cytosolic Ca2+,131,322,11,11056,0.034161490683229816,0.08396946564885496,query_1,['REAC:R-HSA-76002']
GO:BP,GO:0007520,myoblast fusion,0.04283425389787609,True,"""A process in which non-proliferating myoblasts fuse to existing fibers or to myotubes to form new fibers. A myoblast is a mononucleate cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers."" [CL:0000056, GOC:mtg_muscle]",47,520,5,20972,0.009615384615384616,0.10638297872340426,query_1,"['GO:0000768', 'GO:0014902']"
GO:BP,GO:0021575,hindbrain morphogenesis,0.04283425389787609,True,"""The process in which the anatomical structure of the hindbrain is generated and organized. The hindbrain is the region consisting of the medulla, pons and cerebellum. Areas of the hindbrain control motor and autonomic functions."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",47,520,5,20972,0.009615384615384616,0.10638297872340426,query_1,"['GO:0009653', 'GO:0030902']"
